name, type,
ko:K02335 ko:K02319 ko:K02322 ko:K02323 ko:K02337 ko:K03763 ko:K02338 ko:K02343 ko:K02340 ko:K02341 ko:K02342 ko:K14159 ko:K02345 ko:K02339 ko:K02344 ko:K02320 ko:K02321 ko:K02684 ko:K02685 ko:K02327 ko:K02328 ko:K03504 ko:K03505 ko:K02324 ko:K02325 ko:K02326 ko:K03506,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K01509,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K00524 ko:K00525 ko:K00526 ko:K10807 ko:K10808,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K00939 ko:K18532 ko:K18533,ortholog,
ko:K01756,ortholog,
ko:K01939,ortholog,
ko:K01490,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K00856,ortholog,
ko:K00759,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K01488,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K01241,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K00892,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K01488,ortholog,
ko:K01239,ortholog,
ko:K01486,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K00364,ortholog,
ko:K00088,ortholog,
ko:K01951,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K01511 ko:K12304 ko:K12305,ortholog,
ko:K00760 ko:K15780,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K00106,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K01239,ortholog,
ko:K00760 ko:K15780,ortholog,
ko:K00892,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K00760 ko:K15780,ortholog,
ko:K00942,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K01487,ortholog,
ko:K01483 ko:K16856,ortholog,
ko:K01477,ortholog,
ko:K01466 ko:K16842,ortholog,
ko:K00365 ko:K16838,ortholog,
ko:K01427 ko:K01428 ko:K01429 ko:K01430 ko:K14048,ortholog,
ko:K16841,ortholog,
ko:K00988,ortholog,
ko:K18151,ortholog,
ko:K07127 ko:K13484,ortholog,
ko:K01139,ortholog,
ko:K01514 ko:K01524,ortholog,
ko:K01524,ortholog,
ko:K00962,ortholog,
ko:K01510 ko:K14641 ko:K14642,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K00942,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K00527,ortholog,
ko:K01081 ko:K03787 ko:K08723 ko:K11751 ko:K08693,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K03040 ko:K03043 ko:K03046 ko:K13797 ko:K03048 ko:K03060 ko:K03042 ko:K03041 ko:K03044 ko:K03045 ko:K13798 ko:K03053 ko:K03055 ko:K03058 ko:K03047 ko:K03049 ko:K03050 ko:K03056 ko:K03059 ko:K03051 ko:K03052 ko:K03054 ko:K02999 ko:K03002 ko:K03000 ko:K03001 ko:K03003 ko:K03004 ko:K03005 ko:K03006 ko:K03010 ko:K03011 ko:K03012 ko:K03013 ko:K03014 ko:K03015 ko:K03016 ko:K03017 ko:K03007 ko:K03008 ko:K03009 ko:K03018 ko:K03021 ko:K03023 ko:K03026 ko:K03027 ko:K03019 ko:K03020 ko:K03022 ko:K03024 ko:K03025 ko:K14721,ortholog,
ko:K00951 ko:K07816,ortholog,
ko:K12318 ko:K12319 ko:K12320 ko:K12321 ko:K12323 ko:K12324 ko:K01769,ortholog,
ko:K02335 ko:K02319 ko:K02322 ko:K02323 ko:K02337 ko:K03763 ko:K02338 ko:K02343 ko:K02340 ko:K02341 ko:K02342 ko:K14159 ko:K02345 ko:K02339 ko:K02344 ko:K02320 ko:K02321 ko:K02684 ko:K02685 ko:K02327 ko:K02328 ko:K03504 ko:K03505 ko:K02324 ko:K02325 ko:K02326 ko:K03506,ortholog,
ko:K01120 ko:K13755 ko:K18283 ko:K19021 ko:K13296 ko:K13762 ko:K08718 ko:K13756 ko:K13757 ko:K13758 ko:K13759 ko:K13760 ko:K13763 ko:K13761 ko:K18438 ko:K13298,ortholog,
ko:K01525,ortholog,
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ortholog,
ko:K13811 ko:K00955 ko:K00860,ortholog,
ko:K01513,ortholog,
path:ko00740,map,
path:ko00790,map,
path:ko00220,map,
ko:K00106 ko:K00087 ko:K13479 ko:K13480 ko:K13481 ko:K13482 ko:K11177 ko:K11178 ko:K13483,ortholog,
ko:K00106 ko:K00087 ko:K13479 ko:K13480 ko:K13481 ko:K13482 ko:K11177 ko:K11178 ko:K13483,ortholog,
ko:K01952,ortholog,
ko:K04765,ortholog,
ko:K01519,ortholog,
ko:K04765,ortholog,
ko:K01519,ortholog,
ko:K01519,ortholog,
ko:K00769 ko:K03816,ortholog,
ko:K01119 ko:K08693,ortholog,
ko:K01119 ko:K08693,ortholog,
ko:K01119 ko:K08693,ortholog,
ko:K01518,ortholog,
ko:K01518,ortholog,
ko:K01129,ortholog,
ko:K00904 ko:K15518,ortholog,
ko:K01519,ortholog,
ko:K01518,ortholog,
ko:K01119 ko:K08693,ortholog,
ko:K04765,ortholog,
ko:K04765,ortholog,
ko:K01839 ko:K15779,ortholog,
ko:K13988 ko:K01515 ko:K13987 ko:K01517 ko:K18453,ortholog,
ko:K18447,ortholog,
ko:K10353 ko:K15519,ortholog,
ko:K00769 ko:K03816,ortholog,
ko:K03783 ko:K03784,ortholog,
ko:K00939 ko:K18532 ko:K18533,ortholog,
ko:K01239,ortholog,
ko:K00940 ko:K18533,ortholog,
ko:K01519,ortholog,
ko:K00988,ortholog,
ko:K01522 ko:K18424,ortholog,
ko:K01768 ko:K05851 ko:K05873 ko:K08041 ko:K08042 ko:K08043 ko:K08044 ko:K08045 ko:K08046 ko:K08047 ko:K08048 ko:K08049 ko:K11029 ko:K11265,ortholog,
ko:K00873 ko:K12406,ortholog,
ko:K00873 ko:K12406,ortholog,
ko:K00759,ortholog,
ko:K10213,ortholog,
ko:K00759,ortholog,
ko:K01511 ko:K12304 ko:K12305,ortholog,
ko:K10213,ortholog,
ko:K10213,ortholog,
ko:K00893 ko:K15519,ortholog,
ko:K00873 ko:K12406,ortholog,
ko:K00873 ko:K12406,ortholog,
ko:K06928,ortholog,
cpd:C00117,compound,
cpd:C00119,compound,
cpd:C03090,compound,
cpd:C04734,compound,
cpd:C00064,compound,
cpd:C04392,compound,
cpd:C00046,compound,
cpd:C00039,compound,
cpd:C05512,compound,
cpd:C00559,compound,
cpd:C00360,compound,
cpd:C00206,compound,
cpd:C00131,compound,
cpd:C00008,compound,
cpd:C00020,compound,
cpd:C00212,compound,
cpd:C00147,compound,
cpd:C03794,compound,
cpd:C00014,compound,
cpd:C00130,compound,
cpd:C00294,compound,
cpd:C00262,compound,
cpd:C00048,compound,
cpd:C00011,compound,
cpd:C00014,compound,
cpd:C00086,compound,
cpd:C00603,compound,
cpd:C00499,compound,
cpd:C02350,compound,
cpd:C02348,compound,
cpd:C00366,compound,
cpd:C05513,compound,
cpd:C00385,compound,
cpd:C00008,compound,
cpd:C01260,compound,
cpd:C00224,compound,
cpd:C00053,compound,
cpd:C00059,compound,
cpd:C00054,compound,
cpd:C00037,compound,
cpd:C02718,compound,
cpd:C05239,compound,
cpd:C05516,compound,
cpd:C05515,compound,
cpd:C00242,compound,
cpd:C00330,compound,
cpd:C00362,compound,
cpd:C00039,compound,
cpd:C00286,compound,
cpd:C00361,compound,
cpd:C00046,compound,
cpd:C00035,compound,
cpd:C04494,compound,
cpd:C01228,compound,
cpd:C00144,compound,
cpd:C00387,compound,
cpd:C01762,compound,
cpd:C00081,compound,
cpd:C00104,compound,
cpd:C01345,compound,
cpd:C03373,compound,
cpd:C04751,compound,
cpd:C04640,compound,
cpd:C04376,compound,
cpd:C04823,compound,
cpd:C03838,compound,
cpd:C04677,compound,
cpd:C01344,compound,
cpd:C00002,compound,
cpd:C00044,compound,
cpd:C03614,compound,
cpd:C00942,compound,
cpd:C01261,compound,
cpd:C02353,compound,
cpd:C01367,compound,
cpd:C03483,compound,
cpd:C00575,compound,
cpd:C00620,compound,
cpd:C00301,compound,
cpd:C00002,compound,
cpd:C00002,compound,
cpd:C00655,compound,
cpd:C00700,compound,
cpd:C06194,compound,
cpd:C06195,compound,
cpd:C06196,compound,
cpd:C06193,compound,
cpd:C06197,compound,
cpd:C04051,compound,
cpd:C05993,compound,
cpd:C06433,compound,
ko:K06863,ortholog,
ko:K00602 ko:K01492,ortholog,
ko:K01239,ortholog,
ko:K00926,ortholog,
ko:K03815,ortholog,
ko:K08312,ortholog,
cpd:C06435,compound,
cpd:C15667,compound,
ko:K01589,ortholog,
ko:K01588,ortholog,
ko:K13485 ko:K13484 ko:K16838 ko:K16840,ortholog,
ko:K13293 ko:K18436 ko:K18437 ko:K13294,ortholog,
ko:K01835 ko:K15779 ko:K15778,ortholog,
ko:K16839,ortholog,
ko:K16855,ortholog,
ko:K16855,ortholog,
ko:K00073,ortholog,
ko:K02428,ortholog,
ko:K02428,ortholog,
ko:K18445,ortholog,
ko:K00944,ortholog,
ko:K00839,ortholog,
ko:K02695,ortholog,
path:ko00196,map,
ko:K02109,ortholog,
ko:K02108,ortholog,
ko:K08906,ortholog,
ko:K08904,ortholog,
ko:K08903,ortholog,
ko:K08902,ortholog,
ko:K03542,ortholog,
ko:K03541,ortholog,
ko:K02702,ortholog,
ko:K02717,ortholog,
cpd:C00005,compound,
cpd:C00006,compound,
ko:K02641,ortholog,
cpd:C00080,compound,
ko:K02110,ortholog,
ko:K02114,ortholog,
ko:K02113,ortholog,
ko:K02115,ortholog,
ko:K02111,ortholog,
ko:K02112,ortholog,
ko:K02636,ortholog,
cpd:C02185,compound,
cpd:C02061,compound,
cpd:C00034,compound,
cpd:C00001,compound,
cpd:C00007,compound,
path:ko00195,map,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00008,compound,
cpd:C00080,compound,
cpd:C00002,compound,
path:ko00710,map,
ko:K02635,ortholog,
ko:K02637,ortholog,
ko:K02634,ortholog,
ko:K02636,ortholog,
ko:K02642,ortholog,
ko:K02643,ortholog,
ko:K03689,ortholog,
ko:K02640,ortholog,
ko:K02638,ortholog,
ko:K02639,ortholog,
ko:K02641,ortholog,
ko:K02690,ortholog,
ko:K02691,ortholog,
ko:K02692,ortholog,
ko:K02693,ortholog,
ko:K02694,ortholog,
ko:K08905,ortholog,
ko:K02696,ortholog,
ko:K02697,ortholog,
ko:K02698,ortholog,
ko:K02699,ortholog,
ko:K02700,ortholog,
ko:K02701,ortholog,
ko:K02689,ortholog,
ko:K02724,ortholog,
ko:K02718,ortholog,
ko:K02710,ortholog,
ko:K02716,ortholog,
ko:K02719,ortholog,
ko:K02720,ortholog,
ko:K02721,ortholog,
ko:K02722,ortholog,
ko:K02723,ortholog,
ko:K02709,ortholog,
ko:K08901,ortholog,
ko:K02714,ortholog,
ko:K02712,ortholog,
ko:K02711,ortholog,
ko:K02713,ortholog,
ko:K02708,ortholog,
ko:K02707,ortholog,
ko:K02704,ortholog,
ko:K02705,ortholog,
ko:K02706,ortholog,
ko:K02703,ortholog,
ko:K02108 ko:K02109 ko:K02110 ko:K02111 ko:K02112 ko:K02113 ko:K02114 ko:K02115,ortholog,
ko:K14332,ortholog,
cpd:C00009,compound,
path:ko00620,map,
path:ko00760,map,
ko:K00163 ko:K00161 ko:K00162,ortholog,
path:ko00020,map,
path:ko00260,map,
path:ko00010,map,
ko:K01595,ortholog,
ko:K01596,ortholog,
ko:K01610,ortholog,
ko:K01006,ortholog,
ko:K01007,ortholog,
ko:K00873 ko:K12406,ortholog,
ko:K07248,ortholog,
ko:K17741,ortholog,
ko:K01759,ortholog,
ko:K03777 ko:K03778,ortholog,
ko:K00102,ortholog,
ko:K01069,ortholog,
ko:K07248 ko:K19266,ortholog,
ko:K01571 ko:K01572 ko:K01573,ortholog,
ko:K01958 ko:K01959 ko:K01960,ortholog,
ko:K00027,ortholog,
ko:K00028,ortholog,
ko:K00656,ortholog,
ko:K00029,ortholog,
ko:K00169 ko:K00170 ko:K00172 ko:K00171 ko:K03737,ortholog,
ko:K00025 ko:K00026 ko:K00024,ortholog,
ko:K00051,ortholog,
ko:K00116,ortholog,
path:ko00630,map,
path:ko00630,map,
ko:K01638,ortholog,
ko:K00101,ortholog,
ko:K00016,ortholog,
ko:K00156,ortholog,
ko:K00158,ortholog,
ko:K13788 ko:K00625 ko:K15024,ortholog,
ko:K01895,ortholog,
ko:K01067,ortholog,
ko:K01026,ortholog,
ko:K01905,ortholog,
ko:K01895,ortholog,
ko:K00128 ko:K14085 ko:K00149,ortholog,
ko:K00132 ko:K04072 ko:K04073 ko:K18366 ko:K04021,ortholog,
path:ko00640,map,
ko:K00626,ortholog,
ko:K01649,ortholog,
path:ko00650,map,
path:ko00072,map,
ko:K01655 ko:K02594 ko:K10977,ortholog,
ko:K11262 ko:K01962 ko:K02160 ko:K01961 ko:K01963 ko:K11263 ko:K18472,ortholog,
path:ko00290,map,
path:ko00300,map,
path:ko00061,map,
ko:K00049 ko:K12972,ortholog,
ko:K00163 ko:K00161 ko:K00162,ortholog,
ko:K00627,ortholog,
ko:K00382,ortholog,
path:ko00290,map,
ko:K00925,ortholog,
ko:K01512,ortholog,
ko:K00467,ortholog,
ko:K04020,ortholog,
cpd:C15973,compound,
cpd:C15972,compound,
cpd:C16255,compound,
cpd:C05125,compound,
cpd:C03248,compound,
cpd:C00074,compound,
cpd:C03981,compound,
cpd:C00058,compound,
cpd:C00149,compound,
cpd:C00332,compound,
cpd:C00024,compound,
cpd:C00227,compound,
cpd:C05993,compound,
cpd:C02504,compound,
cpd:C02488,compound,
cpd:C05994,compound,
cpd:C01251,compound,
cpd:C00083,compound,
cpd:C00084,compound,
cpd:C00033,compound,
cpd:C00186,compound,
cpd:C00256,compound,
cpd:C03451,compound,
cpd:C00937,compound,
cpd:C00424,compound,
cpd:C00546,compound,
cpd:C00022,compound,
cpd:C00036,compound,
cpd:C00068,compound,
ko:K05523 ko:K18881,ortholog,
ko:K18118,ortholog,
cpd:C00122,compound,
cpd:C00042,compound,
ko:K01676 ko:K01677 ko:K01678 ko:K01679,ortholog,
ko:K00244 ko:K00245 ko:K00246 ko:K00247,ortholog,
ko:K00138,ortholog,
ko:K03737,ortholog,
ko:K07293,ortholog,
ko:K13375 ko:K13376 ko:K13377,ortholog,
ko:K05448,ortholog,
ko:K07299,ortholog,
ko:K09097 ko:K15589,ortholog,
ko:K04498,ortholog,
ko:K03870,ortholog,
ko:K03868,ortholog,
ko:K03873,ortholog,
ko:K03872,ortholog,
ko:K03871,ortholog,
ko:K09592,ortholog,
ko:K08268 ko:K09095,ortholog,
cpd:C00007,compound,
cpd:C00149,compound,
cpd:C00122,compound,
ko:K03870,ortholog,
ko:K03868,ortholog,
ko:K03873,ortholog,
ko:K03872,ortholog,
ko:K13375 ko:K13376 ko:K13377,ortholog,
ko:K08774,ortholog,
ko:K17386,ortholog,
cpd:C00007,compound,
ko:K09594,ortholog,
ko:K01679,ortholog,
ko:K05448,ortholog,
ko:K04392,ortholog,
ko:K04438,ortholog,
ko:K06277,ortholog,
ko:K03099,ortholog,
ko:K04364,ortholog,
ko:K09592,ortholog,
ko:K03871,ortholog,
ko:K09097 ko:K15589,ortholog,
ko:K04498,ortholog,
ko:K08268 ko:K09095,ortholog,
ko:K05099,ortholog,
ko:K09593,ortholog,
ko:K04409 ko:K04410 ko:K05733 ko:K05734 ko:K05735 ko:K05736,ortholog,
ko:K17386,ortholog,
ko:K07299,ortholog,
ko:K04353 ko:K07836,ortholog,
ko:K04393,ortholog,
ko:K04456,ortholog,
ko:K00922 ko:K02649,ortholog,
ko:K04448,ortholog,
ko:K08774,ortholog,
ko:K05460,ortholog,
path:ko05211,map,
ko:K04371,ortholog,
ko:K04368 ko:K04369,ortholog,
ko:K04365 ko:K04366 ko:K08845,ortholog,
ko:K02833 ko:K07827 ko:K07828,ortholog,
path:ko04010,map,
path:ko04120,map,
path:ko00020,map,
path:ko04370,map,
path:ko04350,map,
path:ko04370,map,
path:ko04350,map,
path:ko04066,map,
path:ko04066,map,
ko:K09448,ortholog,
ko:K11215,ortholog,
ko:K11241 ko:K11242,ortholog,
ko:K11226,ortholog,
ko:K11228,ortholog,
ko:K04409,ortholog,
ko:K04393,ortholog,
ko:K11246,ortholog,
ko:K09291,ortholog,
ko:K04464,ortholog,
ko:K04513,ortholog,
ko:K11245,ortholog,
ko:K11244,ortholog,
ko:K11243,ortholog,
ko:K11241 ko:K11242,ortholog,
ko:K11238,ortholog,
ko:K11235,ortholog,
ko:K11213,ortholog,
ko:K04627,ortholog,
ko:K11234,ortholog,
ko:K07972,ortholog,
ko:K07973,ortholog,
ko:K11237,ortholog,
ko:K04409,ortholog,
ko:K11236,ortholog,
ko:K04393,ortholog,
ko:K11239,ortholog,
ko:K11228,ortholog,
ko:K11226,ortholog,
ko:K11240,ortholog,
ko:K11215,ortholog,
ko:K06652,ortholog,
ko:K12412,ortholog,
ko:K02677,ortholog,
ko:K11229,ortholog,
ko:K08294,ortholog,
ko:K11228,ortholog,
ko:K06649 ko:K06648,ortholog,
ko:K11231,ortholog,
ko:K11233,ortholog,
ko:K11230,ortholog,
ko:K11227,ortholog,
ko:K04441,ortholog,
ko:K12412,ortholog,
ko:K09468,ortholog,
ko:K01759,ortholog,
path:ko04011,map,
ko:K11246,ortholog,
ko:K04409,ortholog,
ko:K11232,ortholog,
path:ko04110,map,
undefined,group,
ko:K00873 ko:K12406,ortholog,
ko:K00922 ko:K02649,ortholog,
ko:K07191,ortholog,
ko:K16172,ortholog,
ko:K04527,ortholog,
ko:K04526,ortholog,
cpd:C00002,compound,
cpd:C00022,compound,
cpd:C00238,compound,
cpd:C00031,compound,
ko:K04694 ko:K04695 ko:K04696 ko:K04697,ortholog,
ko:K04371,ortholog,
cpd:C00162,compound,
cpd:C00076,compound,
cpd:C00031,compound,
ko:K07296,ortholog,
ko:K07209,ortholog,
ko:K18050 ko:K06068,ortholog,
ko:K07594,ortholog,
ko:K16172 ko:K07187 ko:K17445 ko:K17446,ortholog,
ko:K04440,ortholog,
ko:K18952,ortholog,
ko:K03156,ortholog,
ko:K04440,ortholog,
ko:K04344 ko:K04849 ko:K04850 ko:K04851 ko:K04852 ko:K04854,ortholog,
ko:K04526,ortholog,
ko:K00844 ko:K12407,ortholog,
ko:K07203,ortholog,
ko:K07595,ortholog,
ko:K07593,ortholog,
ko:K05004,ortholog,
ko:K05032,ortholog,
path:ko04930,map,
path:ko04920,map,
path:ko04910,map,
path:ko04920,map,
path:ko04210,map,
path:ko04950,map,
ko:K09011,ortholog,
ko:K01703 ko:K01704,ortholog,
ko:K00052,ortholog,
ko:K17989 ko:K01754,ortholog,
cpd:C00188,compound,
cpd:C06032,compound,
cpd:C02226,compound,
cpd:C02612,compound,
cpd:C00024,compound,
path:ko00290,map,
path:ko00260,map,
ko:K00826,ortholog,
ko:K00826,ortholog,
ko:K00053,ortholog,
ko:K01702 ko:K01703 ko:K01704,ortholog,
ko:K00052,ortholog,
ko:K01702 ko:K01703 ko:K01704,ortholog,
ko:K01649,ortholog,
ko:K00835 ko:K14260,ortholog,
ko:K00826,ortholog,
ko:K01687,ortholog,
ko:K00053,ortholog,
ko:K00053,ortholog,
ko:K01687,ortholog,
ko:K00053,ortholog,
ko:K01652 ko:K01653 ko:K11258,ortholog,
path:ko00280,map,
path:ko00620,map,
ko:K00263,ortholog,
ko:K00263,ortholog,
ko:K00263,ortholog,
cpd:C00022,compound,
cpd:C00109,compound,
cpd:C06006,compound,
cpd:C14463,compound,
cpd:C06007,compound,
cpd:C00671,compound,
cpd:C00407,compound,
cpd:C00183,compound,
cpd:C00141,compound,
cpd:C04272,compound,
cpd:C04181,compound,
cpd:C06010,compound,
cpd:C02504,compound,
cpd:C02631,compound,
cpd:C04411,compound,
cpd:C04236,compound,
cpd:C00233,compound,
cpd:C00123,compound,
ko:K01703 ko:K01704,ortholog,
ko:K01652 ko:K01653 ko:K11258,ortholog,
cpd:C02165 cpd:C14776,compound,
BR:br08303(C10AB fibrates),other,
BR:br08303(S01BC Antiinflammatory agents, non-steroids),null
cpd:C15493,compound,
cpd:C15493,compound,
BR:br08303(S01BC Antiinflammatory agents, non-steroids),null
ko:K08771,ortholog,
ko:K00864,ortholog,
ko:K01596,ortholog,
ko:K08768,ortholog,
ko:K06259,ortholog,
ko:K08745 ko:K08746 ko:K08748 ko:K08749,ortholog,
ko:K08750 ko:K08751 ko:K08752 ko:K08753 ko:K08754 ko:K08755 ko:K08756,ortholog,
ko:K07294,ortholog,
ko:K08524 ko:K08525 ko:K08526,ortholog,
ko:K04504,ortholog,
ko:K08524 ko:K08525 ko:K08526,ortholog,
ko:K08530,ortholog,
ko:K08524 ko:K08525 ko:K08526,ortholog,
ko:K08764,ortholog,
ko:K07513,ortholog,
ko:K00249,ortholog,
ko:K00255,ortholog,
ko:K07425,ortholog,
ko:K07514,ortholog,
ko:K08766,ortholog,
ko:K08765 ko:K19523 ko:K19524,ortholog,
ko:K01897 ko:K15013,ortholog,
ko:K08763,ortholog,
ko:K01059,ortholog,
ko:K06259,ortholog,
ko:K08752,ortholog,
ko:K00489,ortholog,
path:ko04920,map,
path:ko00071,map,
ko:K08745,ortholog,
ko:K06086,ortholog,
ko:K01388,ortholog,
ko:K08753,ortholog,
ko:K08767,ortholog,
ko:K00232 ko:K10214,ortholog,
ko:K06272,ortholog,
ko:K08750,ortholog,
ko:K06276,ortholog,
ko:K08758,ortholog,
ko:K08761,ortholog,
cpd:C14767 cpd:C14762,compound,
cpd:C15493,compound,
path:ko00072,map,
path:ko00120,map,
path:ko00564,map,
ko:K07296,ortholog,
BR:br08303(A10BG Thiazolidinediones),other,
ko:K00507,ortholog,
ko:K10226,ortholog,
ko:K08759,ortholog,
ko:K07431,ortholog,
ko:K08536,ortholog,
ko:K00488,ortholog,
ko:K08757,ortholog,
ko:K08770,ortholog,
ko:K08762,ortholog,
ko:K09025,ortholog,
ko:K08769,ortholog,
path:ko03320,map,
undefined,group,
undefined,group,
undefined,group,
ko:K14586,ortholog,
ko:K01041,ortholog,
cpd:C00091,compound,
cpd:C03203,compound,
cpd:C14101,compound,
cpd:C14099,compound,
cpd:C02909,compound,
cpd:C14098,compound,
cpd:C14120,compound,
cpd:C14097,compound,
cpd:C14096,compound,
cpd:C14095,compound,
cpd:C14094,compound,
cpd:C14093,compound,
cpd:C14092,compound,
ko:K00480,ortholog,
ko:K05915,ortholog,
ko:K14582,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
ko:K00492,ortholog,
path:ko00622,map,
path:ko00622,map,
cpd:C14086,compound,
path:ko00626,map,
ko:K15574 ko:K15575,ortholog,
ko:K00480,ortholog,
ko:K05915,ortholog,
ko:K13953 ko:K13954 ko:K00001 ko:K00121 ko:K04072,ortholog,
ko:K01670 ko:K15567 ko:K15568,ortholog,
ko:K14582,ortholog,
ko:K05915,ortholog,
ko:K00480,ortholog,
ko:K15573,ortholog,
ko:K15572,ortholog,
ko:K15571,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
ko:K00492,ortholog,
ko:K13953 ko:K13954 ko:K00001 ko:K00121 ko:K04072,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
ko:K15569 ko:K15570,ortholog,
ko:K03384,ortholog,
cpd:C14083,compound,
cpd:C14087,compound,
cpd:C14090,compound,
cpd:C14091,compound,
cpd:C14089,compound,
cpd:C14113,compound,
cpd:C14112,compound,
cpd:C02923,compound,
cpd:C14108,compound,
cpd:C14110,compound,
cpd:C14116,compound,
cpd:C14115,compound,
cpd:C14104,compound,
cpd:C14100,compound,
cpd:C14111,compound,
cpd:C14114,compound,
cpd:C14102,compound,
cpd:C14117,compound,
cpd:C14085,compound,
cpd:C14118,compound,
cpd:C14103,compound,
cpd:C06730,compound,
cpd:C14105,compound,
cpd:C14107,compound,
cpd:C14106,compound,
cpd:C14088,compound,
cpd:C14119,compound,
cpd:C14109,compound,
cpd:C14082,compound,
cpd:C14084,compound,
cpd:C00829,compound,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
cpd:C04314,compound,
ko:K14582,ortholog,
cpd:C03012,compound,
ko:K14583,ortholog,
cpd:C06204,compound,
cpd:C06203,compound,
ko:K14584,ortholog,
ko:K14585,ortholog,
cpd:C06202,compound,
ko:K00152,ortholog,
ko:K00480,ortholog,
cpd:C00090,compound,
path:ko00362,map,
cpd:C16201,compound,
cpd:C16202,compound,
ko:K18242 ko:K18243 ko:K14578 ko:K14581,ortholog,
cpd:C00628,compound,
path:ko00350,map,
cpd:C16193,compound,
cpd:C16194,compound,
cpd:C16196,compound,
cpd:C16198,compound,
cpd:C16199,compound,
cpd:C00805,compound,
ko:K03144,ortholog,
ko:K03143,ortholog,
ko:K03142,ortholog,
ko:K03141,ortholog,
ko:K10844,ortholog,
ko:K10845,ortholog,
ko:K10843,ortholog,
ko:K06634,ortholog,
ko:K10842,ortholog,
ko:K02202,ortholog,
ko:K10610,ortholog,
ko:K10609,ortholog,
ko:K03868,ortholog,
path:ko03020,map,
path:ko03020,map,
ko:K03702,ortholog,
ko:K03701,ortholog,
ko:K01972,ortholog,
ko:K02335,ortholog,
ko:K10842,ortholog,
ko:K03701,ortholog,
ko:K10747,ortholog,
ko:K10754 ko:K10755 ko:K10756,ortholog,
ko:K04802,ortholog,
ko:K03657,ortholog,
ko:K02324 ko:K02325 ko:K02326 ko:K03506,ortholog,
ko:K10848,ortholog,
ko:K10846,ortholog,
ko:K02327 ko:K02328 ko:K03504 ko:K03505,ortholog,
ko:K07466 ko:K10739 ko:K10740 ko:K10741,ortholog,
ko:K03144,ortholog,
ko:K10849,ortholog,
ko:K10847,ortholog,
ko:K03143,ortholog,
ko:K03142,ortholog,
ko:K10845,ortholog,
ko:K03702,ortholog,
ko:K10140,ortholog,
ko:K10610,ortholog,
ko:K10609,ortholog,
ko:K03868,ortholog,
ko:K03723,ortholog,
path:ko04120,map,
ko:K10843,ortholog,
ko:K10840,ortholog,
ko:K03141,ortholog,
ko:K10839,ortholog,
ko:K10570,ortholog,
ko:K10844,ortholog,
ko:K10841,ortholog,
ko:K10838,ortholog,
ko:K06634,ortholog,
ko:K03703,ortholog,
ko:K02202,ortholog,
path:ko03420,map,
path:ko04922,map,
ko:K07299 ko:K07593,ortholog,
cpd:C00031,compound,
cpd:C00668 cpd:C01172,compound,
cpd:C00022,compound,
cpd:C00031,compound,
path:ko00020,map,
cpd:C00158,compound,
cpd:C00311,compound,
cpd:C00026,compound,
cpd:C00042,compound,
cpd:C00122,compound,
cpd:C00149,compound,
cpd:C00036,compound,
ko:K00161 ko:K00162,ortholog,
path:ko00010,map,
ko:K00873,ortholog,
ko:K12407,ortholog,
cpd:C00085,compound,
cpd:C00074,compound,
cpd:C00197,compound,
cpd:C00631,compound,
cpd:C00354,compound,
ko:K01834,ortholog,
path:ko00190,map,
cpd:C00024,compound,
ko:K05259,ortholog,
ko:K04583,ortholog,
ko:K04632,ortholog,
ko:K08042,ortholog,
ko:K04345,ortholog,
cpd:C00575,compound,
cpd:C00103,compound,
cpd:C00182,compound,
ko:K00693,ortholog,
ko:K00688,ortholog,
